ticket_id,ticket_text,issue_type,urgency_level,product,ticket_length,char_count,sentiment_score,monetary_value,priority_score
754,late stopped working 8 day,Product Defect,Low,Vision LED TV,5,26,-0.2263,8.0,1
755,ordered PhotoSnap Cam got SoundWave 300 instead 68656,Wrong Item,Low,PhotoSnap Cam,8,53,0.0,68956.0,1
756,received wrong product mixed also contacted 03 may got response,Wrong Item,Medium,UltraClean Vacuum,10,63,-0.4767,3.0,2
757,ordered SoundWave 300 got ProTab X1 instead 55952,Wrong Item,High,SoundWave 300,8,49,0.0,56253.0,3
758,facing installation issue setup fails step 2,Installation Issue,High,EcoBreeze AC,7,44,-0.4215,2.0,3
759,cant log account keep showing blocked help,Account Access,Medium,PhotoSnap Cam,7,42,0.1531,0.0,2
760,ordered RoboChef Blender got EcoBreeze AC instead 12554,Wrong Item,High,RoboChef Blender,8,55,0.0,12554.0,3
761,facing installation issue setup fails step 4,Installation Issue,Low,ProTab X1,7,44,-0.4215,4.0,1
762,payment issue PhotoSnap Cam underbilled 53013,Billing Problem,Medium,PhotoSnap Cam,6,45,0.0,53013.0,2
763,payment issue underbilled 20888,Billing Problem,High,PhotoSnap Cam,4,31,0.0,20888.0,3
764,facing installation issue PowerMax Battery setup fails step 5,Installation Issue,Low,PowerMax Battery,9,61,-0.4215,5.0,1
765,account problem assistance needed,Account Access,High,SmartWatch V2,4,33,-0.4019,0.0,3
766,ordered ProTab X1 got UltraClean Vacuum instead 53505,Wrong Item,High,ProTab X1,8,53,0.0,53506.0,3
767,ordered led Vision LED TV got SoundWave 300 instead 38888,Wrong Item,Medium,Vision LED TV,10,57,0.25,39188.0,2
768,SmartWatch V2 missing stopped working 3 day also contacted 27 april got response,Product Defect,High,SmartWatch V2,13,80,-0.4767,32.0,3
769,RoboChef Blender damaged stopped working 3 day,Product Defect,High,RoboChef Blender,7,46,-0.5859,3.0,4
770,payment issue fr mi ProTab X1 overbilled fr 41189 delivery expected 19 may,Billing Problem,Medium,ProTab X1,13,74,0.0,41209.0,2
771,,Account Access,Medium,PhotoSnap Cam,1,3,0.0,0.0,2
772,led Vision LED TV missing stopped working 3 day,Product Defect,High,Vision LED TV,9,47,-0.2732,3.0,3
773,cant log account keep showing error help delivery expected 03 march,Account Access,Low,EcoBreeze AC,11,67,0.0,3.0,1
774,payment issue EcoBreeze AC debited incorrectly 93842,Billing Problem,High,EcoBreeze AC,7,52,0.0,93842.0,3
775,91530 fr 15 day late ordered 29 april,Late Delivery,High,SoundWave 300,8,37,0.0,91574.0,3
776,UltraClean Vacuum charged stopped working 12 day,Product Defect,Medium,UltraClean Vacuum,7,48,-0.4019,12.0,2
777,tell EcoBreeze AC warranty also available black,General Inquiry,High,EcoBreeze AC,7,47,0.0,0.0,3
778,21829 led Vision LED TV 10 day late ordered 08 march also contacted 08 march got response,Late Delivery,Low,Vision LED TV,17,89,0.25,21855.0,1
779,PowerMax Battery error stopped working 10 day,Product Defect,Medium,PowerMax Battery,7,45,-0.5574,10.0,3
780,tell warranty also available red,General Inquiry,High,Vision LED TV,5,32,0.0,0.0,3
781,facing installation issue PowerMax Battery setup fails step 6,Installation Issue,High,PowerMax Battery,9,61,-0.4215,6.0,3
782,facing installation issue EcoBreeze AC setup fails step 3,Installation Issue,Medium,EcoBreeze AC,9,57,-0.4215,3.0,2
783,ordered SoundWave 300 got ProTab X1 instead 24110,Wrong Item,High,SoundWave 300,8,49,0.0,24411.0,3
784,received wrong product mixed also contacted 04 march got response,Wrong Item,Low,SoundWave 300,10,65,-0.4767,4.0,1
785,led Vision LED TV PowerMax Battery error giving issue,Product Defect,Medium,Vision LED TV,9,53,0.1779,0.0,2
786,payment issue RoboChef Blender charged twice 81485 also contacted 03 march got response,Billing Problem,Low,RoboChef Blender,13,87,-0.2023,81488.0,1
787,tell PowerMax Battery warranty also available blue,General Inquiry,Low,PowerMax Battery,7,50,0.0,0.0,1
788,received wrong product mixed,Wrong Item,Medium,PhotoSnap Cam,4,28,-0.4767,0.0,2
789,ordered got PowerMax Battery instead 29985 delivery expected 22 april,Wrong Item,Medium,ProTab X1,10,69,0.0,30007.0,2
790,ordered UltraClean Vacuum got led Vision LED TV instead 74948,Wrong Item,High,UltraClean Vacuum,10,61,0.25,74948.0,3
791,facing installation issue setup fails step 2,Installation Issue,Medium,EcoBreeze AC,7,44,-0.4215,2.0,2
792,tell FitRun Treadmill warranty also available red,General Inquiry,Medium,FitRun Treadmill,7,49,0.0,0.0,2
793,facing installation issue EcoBreeze AC setup fails step 5,Installation Issue,Medium,EcoBreeze AC,9,57,-0.4215,5.0,2
794,account problem assistance needed also contacted 22 march got response,Account Access,Low,FitRun Treadmill,10,70,-0.4019,22.0,1
795,payment issue fr mi SoundWave 300 refunded fr 10237,Billing Problem,High,SoundWave 300,9,51,0.0,10537.0,3
796,cant log account keep showing captcha failed help,Account Access,Low,FitRun Treadmill,8,49,-0.1531,0.0,1
797,tell RoboChef Blender warranty also available red,General Inquiry,High,RoboChef Blender,7,49,0.0,0.0,3
798,UltraClean Vacuum error stopped working 6 day also contacted 05 april got response,Product Defect,Medium,UltraClean Vacuum,13,82,-0.5574,11.0,3
799,cant access account,Account Access,Low,UltraClean Vacuum,3,19,0.0,0.0,1
800,facing installation issue led Vision LED TV setup fails step 2,Installation Issue,Low,Vision LED TV,11,62,-0.2023,2.0,1
801,facing installation issue PhotoSnap Cam setup fails step 1 delivery expected 15 april,Installation Issue,Medium,PhotoSnap Cam,13,85,-0.4215,16.0,2
802,facing installation issue led Vision LED TV setup fails step 5,Installation Issue,Low,Vision LED TV,11,62,-0.2023,5.0,1
803,led Vision LED TV charged stopped working 3 day delivery expected 14 may,Product Defect,Low,Vision LED TV,13,72,-0.1779,17.0,1
804,ordered got SoundWave 300 instead 72697 also contacted 08 march got response,Wrong Item,Medium,FitRun Treadmill,12,76,0.0,73005.0,2
805,tell warranty also available red,General Inquiry,Low,Vision LED TV,5,32,0.0,0.0,1
806,98108 2 day late ordered 02 march,Late Delivery,Medium,EcoBreeze AC,7,33,0.0,98112.0,2
807,facing installation issue RoboChef Blender setup fails step 2,Installation Issue,Low,RoboChef Blender,9,61,-0.4215,2.0,1
808,payment issue led Vision LED TV charged twice 31561,Billing Problem,High,Vision LED TV,9,51,0.0516,31561.0,3
809,ordered UltraClean Vacuum got ProTab X1 instead 43806,Wrong Item,High,UltraClean Vacuum,8,53,0.0,43807.0,3
810,facing installation issue ProTab X1 setup fails step 4,Installation Issue,High,ProTab X1,9,54,-0.4215,5.0,3
811,cant log account keep showing captcha failed help also contacted 30 march got response,Account Access,Medium,RoboChef Blender,14,86,-0.1531,30.0,2
812,ordered ProTab X1 got UltraClean Vacuum instead 10769,Wrong Item,High,ProTab X1,8,53,0.0,10770.0,3
813,cant log account keep showing blocked help also contacted 29 march got response,Account Access,High,ProTab X1,13,79,0.1531,29.0,3
814,ordered PowerMax Battery got led Vision LED TV instead 93575,Wrong Item,Medium,PowerMax Battery,10,60,0.25,93575.0,2
815,tell FitRun Treadmill warranty also available blue,General Inquiry,Medium,FitRun Treadmill,7,50,0.0,0.0,2
816,facing installation issue UltraClean Vacuum setup fails step 5 also contacted 09 march got response,Installation Issue,Low,UltraClean Vacuum,15,99,-0.4215,14.0,1
817,SoundWave 300 late stopped working 1 day,Product Defect,Low,SoundWave 300,7,40,-0.2263,301.0,1
818,cant log account keep showing reset required help,Account Access,High,EcoBreeze AC,8,49,0.4019,0.0,3
819,tell led Vision LED TV warranty also available white,General Inquiry,High,Vision LED TV,9,52,0.25,0.0,3
820,ordered got FitRun Treadmill instead 30866 also contacted 20 april got response,Late Delivery,Medium,PowerMax Battery,12,79,0.0,30886.0,2
821,tell SoundWave 300 warranty also available black,General Inquiry,Medium,SoundWave 300,7,48,0.0,300.0,2
822,SmartWatch V2 missing stopped working 2 day,Product Defect,Low,SmartWatch V2,7,43,-0.4767,4.0,1
823,ordered UltraClean Vacuum got ProTab X1 instead 47597,Wrong Item,Medium,UltraClean Vacuum,8,53,0.0,47598.0,2
824,facing installation issue PhotoSnap Cam setup fails step 2,Installation Issue,High,PhotoSnap Cam,9,58,-0.4215,2.0,3
825,,Account Access,Low,RoboChef Blender,1,3,0.0,0.0,1
826,able install product also contacted 04 march got response,Installation Issue,Low,RoboChef Blender,9,57,0.0,4.0,1
827,cant log account keep showing error help also contacted 16 march got response,Account Access,High,PhotoSnap Cam,13,77,0.0,16.0,3
828,38583 2 day late ordered 06 april,Late Delivery,Medium,SmartWatch V2,7,33,0.0,38591.0,2
829,payment issue UltraClean Vacuum overbilled 94247,Billing Problem,Low,UltraClean Vacuum,6,48,0.0,94247.0,1
830,tell PhotoSnap Cam warranty also available white,General Inquiry,Medium,PhotoSnap Cam,7,48,0.0,0.0,2
831,SmartWatch V2 missing stopped working 7 day,Product Defect,Low,SmartWatch V2,7,43,-0.4767,9.0,1
832,tell warranty also available red,General Inquiry,Medium,EcoBreeze AC,5,32,0.0,0.0,2
833,product info needed delivery expected 27 march,Late Delivery,Low,PowerMax Battery,7,46,0.0,27.0,1
834,,Billing Problem,Low,PowerMax Battery,1,3,0.0,0.0,1
835,FitRun Treadmill malfunction stopped working 1 day,Product Defect,Low,FitRun Treadmill,7,50,-0.2263,1.0,1
836,facing installation issue SoundWave 300 setup fails step 1 also contacted 09 april got response,Installation Issue,Medium,SoundWave 300,15,95,-0.4215,310.0,2
837,facing installation issue RoboChef Blender setup fails step 4,Installation Issue,Low,RoboChef Blender,9,61,-0.4215,4.0,1
838,ProTab X1 PowerMax Battery late giving issue,Product Defect,Low,ProTab X1,7,44,0.34,1.0,1
839,cant log account keep showing captcha failed help,Account Access,Medium,ProTab X1,8,49,-0.1531,0.0,2
840,RoboChef Blender FitRun Treadmill working giving issue,Product Defect,Medium,RoboChef Blender,7,54,0.34,0.0,2
841,payment issue PhotoSnap Cam charged twice 75768,Billing Problem,Low,PhotoSnap Cam,7,47,-0.2023,75768.0,1
842,tell UltraClean Vacuum warranty also available blue,General Inquiry,Low,UltraClean Vacuum,7,51,0.0,0.0,1
843,facing installation issue PhotoSnap Cam setup fails step 1,Installation Issue,High,PhotoSnap Cam,9,58,-0.4215,1.0,3
844,15216 placed 07 may still,Late Delivery,Low,Vision LED TV,5,25,0.0,15223.0,1
845,,General Inquiry,Low,FitRun Treadmill,1,3,0.0,0.0,1
846,cant log account keep showing captcha failed help,Account Access,Low,SmartWatch V2,8,49,-0.1531,0.0,1
847,tell warranty also available red,General Inquiry,High,SoundWave 300,5,32,0.0,0.0,3
848,23419 EcoBreeze AC 5 day late ordered 19 march,Late Delivery,Low,EcoBreeze AC,9,46,0.0,23443.0,1
849,75921 PowerMax Battery 16 day late ordered 23 march,Late Delivery,Low,PowerMax Battery,9,51,0.0,75960.0,1
850,,Installation Issue,Low,Vision LED TV,1,3,0.0,0.0,1
851,81995 9 day late ordered 05 march,Late Delivery,High,EcoBreeze AC,7,33,0.0,82009.0,3
852,92470 EcoBreeze AC 9 day late ordered 17 may delivery expected 17 may,Late Delivery,Low,EcoBreeze AC,13,69,0.0,92513.0,1
853,ordered FitRun Treadmill got PhotoSnap Cam instead 54167,Wrong Item,Low,FitRun Treadmill,8,56,0.0,54167.0,1
854,ordered SmartWatch V2 got EcoBreeze AC instead 20428 also contacted 15 april got response,Wrong Item,Low,SmartWatch V2,14,89,0.0,20445.0,1
855,facing installation issue FitRun Treadmill setup fails step 6,Installation Issue,High,FitRun Treadmill,9,61,-0.4215,6.0,3
856,81509 led Vision LED TV 3 day late ordered 10 april,Late Delivery,Medium,Vision LED TV,11,51,0.25,81522.0,2
857,cant log account keep showing reset required help,Account Access,High,FitRun Treadmill,8,49,0.4019,0.0,3
858,79357 led Vision LED TV 10 day late ordered 12 may delivery expected 12 may,Late Delivery,Medium,Vision LED TV,15,75,0.25,79391.0,2
859,tell RoboChef Blender warranty also available black,General Inquiry,Medium,RoboChef Blender,7,51,0.0,0.0,2
860,ordered SmartWatch V2 got led Vision LED TV instead 35751 delivery expected 07 may,Wrong Item,Medium,SmartWatch V2,14,82,0.25,35760.0,2
861,ordered PhotoSnap Cam got EcoBreeze AC instead 95981,Wrong Item,Medium,PhotoSnap Cam,8,52,0.0,95981.0,2
862,46436 SoundWave 300 3 day late ordered 02 may,Late Delivery,High,SoundWave 300,9,45,0.0,46741.0,3
863,payment issue SoundWave 300 refunded 57172,Billing Problem,Low,SoundWave 300,6,42,0.0,57472.0,1
864,,General Inquiry,Low,UltraClean Vacuum,1,3,0.0,0.0,1
865,item stock,General Inquiry,Low,FitRun Treadmill,2,10,0.0,0.0,1
866,account problem assistance needed,Account Access,High,EcoBreeze AC,4,33,-0.4019,0.0,3
867,facing installation issue setup fails step 1,Installation Issue,High,PhotoSnap Cam,7,44,-0.4215,1.0,3
868,cant log account keep showing error help,Account Access,High,SoundWave 300,7,40,0.0,0.0,3
869,tell teh SmartWatch V2 warranty also available white delivery expected 08 april,General Inquiry,Low,SmartWatch V2,12,79,0.0,10.0,1
870,ordered got UltraClean Vacuum instead 87705,Wrong Item,Low,UltraClean Vacuum,6,43,0.0,87705.0,1
871,92113 SmartWatch V2 7 day late ordered 11 march also contacted 11 march got response,Late Delivery,High,SmartWatch V2,15,84,0.0,92144.0,3
872,led Vision LED TV RoboChef Blender defective giving issue,Product Defect,Low,Vision LED TV,9,57,0.128,0.0,1
873,payment issue charged twice 32134 delivery expected 05 may,Billing Problem,Low,EcoBreeze AC,9,58,-0.2023,32139.0,1
874,tell teh SmartWatch V2 warranty also available red also contacted 19 april got response,General Inquiry,Low,SmartWatch V2,14,87,0.0,21.0,1
875,cant log account keep showing blocked help,Account Access,Low,RoboChef Blender,7,42,0.1531,0.0,1
876,payment issue fr mi PowerMax Battery underbilled fr 33239,Billing Problem,Medium,PowerMax Battery,9,57,0.0,33239.0,2
877,facing installation issue SoundWave 300 setup fails step 1 also contacted 12 april got response,Installation Issue,High,SoundWave 300,15,95,-0.4215,313.0,3
878,cant log account keep showing reset required help delivery expected 06 april,Account Access,High,ProTab X1,12,76,0.4019,6.0,3
879,20416 1 day late ordered 06 may,Late Delivery,Medium,SoundWave 300,7,31,0.0,20423.0,2
880,ordered got EcoBreeze AC instead 70159,Wrong Item,High,PhotoSnap Cam,6,38,0.0,70159.0,3
881,payment issue led Vision LED TV overbilled 26865,Billing Problem,Low,Vision LED TV,8,48,0.25,26865.0,1
882,cant log account keep showing unknown issue help,Account Access,Medium,PowerMax Battery,8,48,0.4019,0.0,2
883,facing installation issue led Vision LED TV setup fails step 2,Installation Issue,Medium,Vision LED TV,11,62,-0.2023,2.0,2
884,28878 SoundWave 300 18 day late ordered 18 may delivery expected 18 may,Late Delivery,Medium,SoundWave 300,13,71,0.0,29232.0,2
885,cant log account keep showing reset required help,Account Access,Low,EcoBreeze AC,8,49,0.4019,0.0,1
886,payment issue fr mi PhotoSnap Cam overbilled fr 68654,Billing Problem,Medium,PhotoSnap Cam,9,53,0.0,68654.0,2
887,payment issue RoboChef Blender overbilled 77275,Billing Problem,Low,RoboChef Blender,6,47,0.0,77275.0,1
888,PhotoSnap Cam charged stopped working 11 day,Product Defect,Medium,PhotoSnap Cam,7,44,-0.4019,11.0,2
889,facing installation issue led Vision LED TV setup fails step 3 also contacted 05 april got response,Installation Issue,Low,Vision LED TV,17,99,-0.2023,8.0,1
890,cant log account keep showing unknown issue help,Account Access,Low,ProTab X1,8,48,0.4019,0.0,1
891,97243 FitRun Treadmill 16 day late ordered 20 march also contacted 20 march got response,Late Delivery,High,FitRun Treadmill,15,88,0.0,97299.0,3
892,RoboChef Blender wrong item stopped working 4 day,Product Defect,High,RoboChef Blender,8,49,-0.6124,4.0,4
893,tell SmartWatch V2 warranty also available red,General Inquiry,High,SmartWatch V2,7,46,0.0,2.0,3
894,ordered SmartWatch V2 got UltraClean Vacuum instead 89720,Wrong Item,Low,SmartWatch V2,8,57,0.0,89722.0,1
895,payment issue RoboChef Blender debited incorrectly 59153,Billing Problem,High,RoboChef Blender,7,56,0.0,59153.0,3
896,payment issue SmartWatch V2 charged twice 50217,Billing Problem,Medium,SmartWatch V2,7,47,-0.2023,50219.0,2
897,received wrong product mixed,Wrong Item,Low,EcoBreeze AC,4,28,-0.4767,0.0,1
898,tell led Vision LED TV warranty also available red also contacted 13 april got response,General Inquiry,High,Vision LED TV,15,87,0.25,13.0,3
899,ordered got RoboChef Blender instead 32296,Wrong Item,High,Vision LED TV,6,42,0.0,32296.0,3
900,cant log account keep showing reset required help also contacted 15 april got response,Account Access,Medium,PowerMax Battery,14,86,0.4019,15.0,2
901,,General Inquiry,High,FitRun Treadmill,1,3,0.0,0.0,3
902,missing stopped working 5 day,Product Defect,High,UltraClean Vacuum,5,29,-0.4767,5.0,3
903,facing installation issue FitRun Treadmill setup fails step 2,Installation Issue,Medium,FitRun Treadmill,9,61,-0.4215,2.0,2
904,ordered FitRun Treadmill got SoundWave 300 instead 50409,Wrong Item,High,FitRun Treadmill,8,56,0.0,50709.0,3
905,cant log account keep showing reset required help,Account Access,Medium,Vision LED TV,8,49,0.4019,0.0,2
906,facing installation issue EcoBreeze AC setup fails step 1,Installation Issue,Low,EcoBreeze AC,9,57,-0.4215,1.0,1
907,cant log account keep showing blocked help,Account Access,Low,SmartWatch V2,7,42,0.1531,0.0,1
908,cant log account keep showing unknown issue help,Account Access,Low,UltraClean Vacuum,8,48,0.4019,0.0,1
909,payment issue SmartWatch V2 charged twice 76501,Billing Problem,Low,SmartWatch V2,7,47,-0.2023,76503.0,1
910,facing installation issue EcoBreeze AC setup fails step 6,Installation Issue,High,EcoBreeze AC,9,57,-0.4215,6.0,3
911,payment issue fr mi led Vision LED TV debited incorrectly fr 70312 also contacted 27 march got response,Billing Problem,Medium,Vision LED TV,18,103,0.25,70339.0,2
912,ordered FitRun Treadmill got treadmill instead 38356,Wrong Item,Medium,FitRun Treadmill,7,52,0.0,38356.0,2
913,facing installation issue FitRun Treadmill setup fails step 6 delivery expected 26 april,Installation Issue,Low,FitRun Treadmill,13,88,-0.4215,32.0,1
914,tell warranty also available white,General Inquiry,Medium,RoboChef Blender,5,34,0.0,0.0,2
915,37396 PowerMax Battery 18 day late ordered 26 march,Late Delivery,Low,PowerMax Battery,9,51,0.0,37440.0,1
916,PowerMax Battery late stopped working 6 day also contacted 28 march got response,Product Defect,Medium,PowerMax Battery,13,80,-0.2263,34.0,2
917,ordered got EcoBreeze AC instead 37027,Wrong Item,High,Vision LED TV,6,38,0.0,37027.0,3
918,31522 PhotoSnap Cam 3 day late ordered 17 april,Late Delivery,Low,PhotoSnap Cam,9,47,0.0,31542.0,1
919,cant log account keep showing captcha failed help,Account Access,Low,PhotoSnap Cam,8,49,-0.1531,0.0,1
920,,Product Defect,Medium,RoboChef Blender,1,3,0.0,0.0,2
921,payment issue RoboChef Blender refunded 73665,Billing Problem,Medium,RoboChef Blender,6,45,0.0,73665.0,2
922,,Late Delivery,Medium,SoundWave 300,1,3,0.0,0.0,2
923,tell PhotoSnap Cam warranty also available red,General Inquiry,Low,PhotoSnap Cam,7,46,0.0,0.0,1
924,ordered EcoBreeze AC got ac instead 75836,Wrong Item,Medium,EcoBreeze AC,7,41,0.0,75836.0,2
925,account problem assistance needed,Account Access,High,EcoBreeze AC,4,33,-0.4019,0.0,3
926,ordered led Vision LED TV got UltraClean Vacuum instead 60696 also contacted 15 march got response,Wrong Item,Low,Vision LED TV,16,98,0.25,60711.0,1
927,payment issue RoboChef Blender underbilled 97829,Billing Problem,Medium,RoboChef Blender,6,48,0.0,97829.0,2
928,ProTab X1 response stopped working 7 day,Product Defect,Medium,ProTab X1,7,40,-0.2263,8.0,2
929,,Late Delivery,Low,Vision LED TV,1,3,0.0,0.0,1
930,EcoBreeze AC ac lost giving issue,Product Defect,High,EcoBreeze AC,6,33,0.0258,0.0,3
931,facing installation issue EcoBreeze AC setup fails step 3,Installation Issue,Low,EcoBreeze AC,9,57,-0.4215,3.0,1
932,facing installation issue PhotoSnap Cam setup fails step 2,Installation Issue,Low,PhotoSnap Cam,9,58,-0.4215,2.0,1
933,ordered led Vision LED TV got PhotoSnap Cam instead 55731,Wrong Item,Medium,Vision LED TV,10,57,0.25,55731.0,2
934,payment issue debited incorrectly 92245,Billing Problem,Low,SmartWatch V2,5,39,0.0,92245.0,1
935,cant log account keep showing captcha failed help,Account Access,Low,RoboChef Blender,8,49,-0.1531,0.0,1
936,cant log account keep showing blocked help,Account Access,High,ProTab X1,7,42,0.1531,0.0,3
937,68327 SoundWave 300 9 day late ordered 27 april,Late Delivery,Low,SoundWave 300,9,47,0.0,68663.0,1
938,payment issue PhotoSnap Cam underbilled 42289 delivery expected 18 may,Billing Problem,Medium,PhotoSnap Cam,10,70,0.0,42307.0,2
939,tell RoboChef Blender warranty also available red,General Inquiry,Low,RoboChef Blender,7,49,0.0,0.0,1
940,facing installation issue setup fails step 2,Installation Issue,Low,EcoBreeze AC,7,44,-0.4215,2.0,1
941,tell FitRun Treadmill warranty also available red,General Inquiry,Medium,FitRun Treadmill,7,49,0.0,0.0,2
942,26699 led Vision LED TV 6 day late ordered 11 march,Late Delivery,Low,Vision LED TV,11,51,0.25,26716.0,1
943,payment problem 71097 need urgent help also contacted 14 april got response,Billing Problem,Low,EcoBreeze AC,12,75,0.2023,71111.0,1
944,,Late Delivery,High,RoboChef Blender,1,3,0.0,0.0,3
945,item stock delivery expected 05 march,General Inquiry,Medium,UltraClean Vacuum,6,37,0.0,5.0,2
946,26064 led Vision LED TV 18 day late ordered 26 march,Late Delivery,Low,Vision LED TV,11,52,0.25,26108.0,1
947,ordered ProTab X1 got FitRun Treadmill instead 34126 delivery expected 09 may,Wrong Item,Low,ProTab X1,12,77,0.0,34136.0,1
948,77825 12 day late ordered 06 april also contacted 06 april got response,Late Delivery,Low,SmartWatch V2,13,71,0.0,77849.0,1
949,want know warranty,General Inquiry,High,RoboChef Blender,3,18,0.0772,0.0,3
950,wrong item stopped working 3 day,Product Defect,Low,RoboChef Blender,6,32,-0.6124,3.0,2
951,,Product Defect,High,UltraClean Vacuum,1,3,0.0,0.0,3
952,payment issue EcoBreeze AC refunded 96984 also contacted 10 march got response,Billing Problem,High,EcoBreeze AC,12,78,0.0,96994.0,3
953,able install product,,Low,EcoBreeze AC,3,20,0.0,0.0,1
954,76260 9 day late ordered 15 may,Late Delivery,Low,ProTab X1,7,31,0.0,76284.0,1
955,payment issue SoundWave 300 charged twice 65339 also contacted 17 march got response,Billing Problem,Low,SoundWave 300,13,84,-0.2023,65656.0,1
956,ordered ProTab X1 got FitRun Treadmill instead 25354,Wrong Item,Low,ProTab X1,8,52,0.0,25355.0,1
957,91345 ProTab X1 3 day late ordered 10 april,Late Delivery,Medium,ProTab X1,9,43,0.0,91359.0,2
958,error stopped working 12 day,Product Defect,High,UltraClean Vacuum,5,28,-0.5574,12.0,4
959,payment issue overbilled 46165,Billing Problem,Low,PowerMax Battery,4,30,0.0,46165.0,1
960,received wrong product mixed,Wrong Item,Medium,PhotoSnap Cam,4,28,-0.4767,0.0,2
961,tell PowerMax Battery warranty also available blue,General Inquiry,Low,PowerMax Battery,7,50,0.0,0.0,1
962,tell led Vision LED TV warranty also available white,General Inquiry,Low,Vision LED TV,9,52,0.25,0.0,1
963,working stopped working 5 day also contacted 03 may got response,Product Defect,High,EcoBreeze AC,11,64,-0.2263,8.0,3
964,tell warranty also available black also contacted 18 may got response,General Inquiry,Low,PhotoSnap Cam,11,69,0.0,18.0,1
965,facing installation issue wit setup fails step 1,Installation Issue,Medium,RoboChef Blender,8,48,-0.4215,1.0,2
966,cant log account keep showing captcha failed help,Account Access,Medium,ProTab X1,8,49,-0.1531,0.0,2
967,payment issue ProTab X1 refunded 57541,Billing Problem,High,ProTab X1,6,38,0.0,57542.0,3
968,cant log account keep showing captcha failed help,Account Access,Low,SoundWave 300,8,49,-0.1531,0.0,1
969,ordered UltraClean Vacuum got RoboChef Blender instead 40823 delivery expected 04 may,Wrong Item,High,UltraClean Vacuum,12,85,0.0,40827.0,3
970,ordered ProTab X1 got FitRun Treadmill instead 74338,Wrong Item,Medium,ProTab X1,8,52,0.0,74339.0,2
971,cant log account keep showing captcha failed help also contacted 16 march got response,Account Access,Low,PowerMax Battery,14,86,-0.1531,16.0,1
972,tell FitRun Treadmill warranty also available blue also contacted 29 april got response,General Inquiry,Low,FitRun Treadmill,13,87,0.0,29.0,1
973,ProTab X1 charged stopped working 12 day,Product Defect,High,ProTab X1,7,40,-0.4019,13.0,3
974,ordered RoboChef Blender got blender instead 38197,Wrong Item,High,RoboChef Blender,7,50,0.0,38197.0,3
975,damaged stopped working 8 day also contacted 03 april got response,Product Defect,Low,UltraClean Vacuum,11,66,-0.5859,11.0,2
976,tell SoundWave 300 warranty also available blue,General Inquiry,Medium,SoundWave 300,7,47,0.0,300.0,2
977,cant log account keep showing unknown issue help,Account Access,Medium,RoboChef Blender,8,48,0.4019,0.0,2
978,payment issue led Vision LED TV overbilled 82579,Billing Problem,High,Vision LED TV,8,48,0.25,82579.0,3
979,cant log account keep showing captcha failed help,Account Access,Low,FitRun Treadmill,8,49,-0.1531,0.0,1
980,cant log account keep showing unknown issue help,Account Access,High,PhotoSnap Cam,8,48,0.4019,0.0,3
981,payment issue SmartWatch V2 underbilled 43566 also contacted 09 march got response,Billing Problem,Medium,SmartWatch V2,12,82,0.0,43577.0,2
982,payment issue fr mi ProTab X1 refunded fr 49840,Billing Problem,Medium,ProTab X1,9,47,0.0,49841.0,2
983,,General Inquiry,High,PhotoSnap Cam,1,3,0.0,0.0,3
984,facing installation issue setup fails step 3,Installation Issue,Medium,UltraClean Vacuum,7,44,-0.4215,3.0,2
985,ordered led Vision LED TV got PowerMax Battery instead 95065,Wrong Item,Medium,Vision LED TV,10,60,0.25,95065.0,2
986,tell PhotoSnap Cam warranty also available black,General Inquiry,Medium,PhotoSnap Cam,7,48,0.0,0.0,2
987,payment issue debited incorrectly 21290,Billing Problem,High,UltraClean Vacuum,5,39,0.0,21290.0,3
988,product info needed,General Inquiry,Low,FitRun Treadmill,3,19,0.0,0.0,1
989,97942 FitRun Treadmill 13 day late ordered 05 may,Late Delivery,High,FitRun Treadmill,9,49,0.0,97960.0,3
990,46084 11 day late ordered 16 may,Late Delivery,Low,RoboChef Blender,7,32,0.0,46111.0,1
991,facing installation issue ProTab X1 setup fails step 6,Installation Issue,Medium,ProTab X1,9,54,-0.4215,7.0,2
992,FitRun Treadmill PhotoSnap Cam missing giving issue also contacted 09 march got response,Product Defect,Medium,FitRun Treadmill,13,88,0.0516,9.0,2
993,,Installation Issue,High,SmartWatch V2,1,3,0.0,0.0,3
994,received wrong product mixed,Wrong Item,High,ProTab X1,4,28,-0.4767,0.0,3
995,item stock,General Inquiry,High,RoboChef Blender,2,10,0.0,0.0,3
996,ordered EcoBreeze AC got FitRun Treadmill instead 23620,Wrong Item,High,EcoBreeze AC,8,55,0.0,23620.0,3
997,ordered SoundWave 300 got PowerMax Battery instead 72311 also contacted 22 april got response,Wrong Item,Low,SoundWave 300,14,93,0.0,72633.0,1
998,,Installation Issue,Medium,EcoBreeze AC,1,3,0.0,0.0,2
999,payment issue fr mi SoundWave 300 debited incorrectly fr 64366,Billing Problem,Low,SoundWave 300,10,62,0.0,64666.0,1
1000,PowerMax Battery missing stopped working 1 day,Product Defect,Low,PowerMax Battery,7,46,-0.4767,1.0,1
